190.234;46102;
191.234;101103;
190.233;256945;
191.233;296785;
188.232;386553;
189.232;33146;
188.231;20544;
189.231;19743;
190.232;640970;
191.232;47745;
190.231;516799;
191.231;189565;
185.230;139510;
185.229;63032;
186.230;732921;
187.230;27873;
186.229;212132;
187.229;347690;
185.228;405710;
186.228;14356;
187.228;256018;
188.230;497554;
189.230;216621;
188.229;173033;
189.229;181531;
190.230;200597;
191.230;692212;
190.229;669818;
191.229;226551;
188.228;1004949;
189.228;356615;
190.228;104828;
191.228;200058;
192.234;82116;
192.233;389819;
193.234;27708;
193.233;103053;
194.233;221818;
192.232;85966;
192.231;184756;
193.232;111297;
194.232;228033;
193.231;271484;
194.231;117681;
195.234;22240;
196.234;140460;
195.233;49776;
196.233;118855;
197.234;232476;
198.234;291504;
197.233;696502;
198.233;159064;
195.232;124430;
196.232;492878;
195.231;317962;
196.231;346413;
197.232;373775;
198.232;176533;
197.231;35321;
198.231;399396;
192.230;140912;
192.229;345790;
193.230;322545;
194.230;114033;
193.229;587229;
194.229;70034;
192.228;64044;
193.228;16820;
194.228;341990;
195.230;513348;
196.230;93356;
195.229;177526;
196.229;84918;
197.230;534048;
198.230;60533;
197.229;414953;
198.229;166819;
195.228;575226;
196.228;165451;
197.228;25830;
198.228;139070;
199.249;348428;
200.249;220595;
202.250;121034;
203.250;435142;
204.250;92579;
210.250;99424;
212.249;109614;
200.248;378485;
201.247;268411;
199.245;36730;
200.245;287838;
202.248;81608;
203.247;289394;
202.246;751817;
203.245;59809;
204.246;402878;
205.245;258345;
199.244;115676;
199.243;94632;
200.244;276338;
201.244;97483;
200.243;10881;
201.243;784779;
201.242;104033;
202.243;273377;
204.244;243192;
205.243;361054;
207.245;193862;
212.247;291644;
210.246;417168;
212.246;408436;
212.245;174697;
206.243;424232;
208.244;150602;
207.243;67722;
208.242;63467;
209.244;43179;
209.243;13684;
210.243;411633;
211.244;318982;
211.243;64746;
209.242;423002;
210.242;106498;
211.242;98678;
212.242;18977;
213.249;453517;
216.246;165127;
213.243;324126;
214.243;2698;
215.243;383864;
214.242;311868;
215.242;276824;
217.244;363799;
217.243;94962;
216.242;530384;
218.242;41162;
219.242;635446;
223.248;79237;
222.245;228115;
223.245;25123;
220.244;321201;
221.243;316816;
220.242;316827;
222.242;333321;
225.243;149637;
199.240;237766;
201.240;170417;
202.241;33850;
203.241;225419;
202.240;117020;
203.240;571924;
204.241;27563;
205.241;264260;
204.240;177091;
205.240;216064;
203.239;78715;
202.238;167089;
203.238;321565;
204.239;136554;
205.239;586470;
204.238;15253;
205.238;108776;
201.237;252621;
201.236;111592;
201.235;294040;
202.237;517777;
202.236;473517;
203.236;335010;
204.237;71023;
205.237;31964;
204.236;404087;
205.236;213881;
202.235;364779;
203.235;53506;
204.235;45313;
205.235;148327;
206.241;140729;
206.240;528885;
207.241;56192;
207.240;614917;
208.240;91829;
206.239;522635;
206.238;18698;
207.239;442567;
208.239;222892;
207.238;38431;
208.238;303438;
209.240;164190;
210.240;221714;
212.241;380092;
211.240;206431;
212.240;384260;
210.239;352496;
209.238;35291;
210.238;317595;
211.239;152161;
212.239;43640;
211.238;275190;
212.238;67043;
206.237;382464;
206.236;184373;
207.237;138041;
208.237;128885;
207.236;179009;
208.236;713228;
206.235;195864;
207.235;649903;
208.235;254223;
209.237;30899;
210.237;708335;
209.236;56191;
210.236;174106;
211.237;96626;
212.237;143251;
211.236;349761;
212.236;54117;
209.235;348536;
210.235;197307;
211.235;166284;
212.235;158156;
199.234;293254;
199.233;243375;
200.234;547265;
201.234;30153;
200.233;172790;
201.233;37020;
199.232;148921;
199.231;355598;
200.232;97256;
201.232;85843;
200.231;388950;
201.231;503795;
202.234;180266;
203.234;402667;
202.233;274723;
203.233;28039;
204.234;321624;
205.234;429302;
204.233;649428;
205.233;276352;
202.232;150102;
203.232;212708;
202.231;560027;
203.231;6877;
204.232;303010;
205.232;162009;
204.231;106031;
205.231;165939;
199.230;394508;
199.229;234741;
200.230;370169;
201.230;270853;
200.229;78712;
201.229;210627;
199.228;15690;
200.228;8296;
201.228;390065;
202.230;406055;
203.230;270464;
202.229;131078;
203.229;324068;
204.230;160020;
205.230;10120;
204.229;729487;
205.229;190777;
202.228;270671;
203.228;109930;
204.228;749131;
205.228;533660;
206.234;100589;
206.233;433033;
207.234;407663;
208.234;415056;
207.233;68624;
208.233;120661;
206.232;79437;
206.231;104953;
207.232;237104;
208.232;103787;
207.231;480509;
208.231;51763;
209.234;295740;
210.234;464870;
209.233;358193;
210.233;247568;
211.234;54729;
212.234;175255;
211.233;64519;
212.233;158837;
209.232;290733;
210.232;374031;
209.231;122055;
210.231;291828;
211.232;175353;
212.232;56247;
211.231;50182;
212.231;120874;
206.230;110239;
206.229;481161;
207.230;369042;
208.230;309413;
207.229;299634;
208.229;87770;
206.228;123107;
207.228;2906;
208.228;256870;
209.230;23642;
210.230;73410;
209.229;27920;
211.230;215885;
211.229;419393;
212.229;216912;
209.228;68378;
210.228;434827;
211.228;153599;
214.240;204977;
215.240;22981;
213.239;266225;
213.238;160756;
214.239;148183;
215.239;213159;
214.238;432637;
215.238;73068;
216.241;641429;
216.240;220319;
217.240;146002;
218.241;114565;
218.240;236326;
216.239;109052;
217.239;493710;
216.238;575791;
217.238;183566;
218.239;109122;
219.239;103361;
218.238;417117;
213.237;2432;
213.236;141373;
214.237;145512;
215.237;210690;
214.236;8323;
215.236;21619;
213.235;211864;
214.235;534179;
215.235;122855;
216.237;176001;
217.237;233323;
217.236;89770;
218.237;223429;
219.237;374274;
218.236;41308;
219.236;951751;
216.235;136228;
217.235;46755;
218.235;744090;
219.235;242676;
221.241;68562;
221.240;289620;
222.240;304729;
220.239;493965;
220.238;203662;
221.238;49285;
222.239;298200;
222.238;175285;
223.238;45728;
226.241;755291;
227.241;330208;
226.240;501582;
227.240;347707;
224.239;58223;
225.239;47020;
225.238;257454;
226.239;216686;
227.239;10470;
226.238;454509;
227.238;57215;
220.237;565109;
221.237;71055;
220.236;533967;
221.236;4370;
222.237;552316;
222.236;215331;
223.236;446576;
220.235;295552;
221.235;40425;
222.235;88493;
223.235;199171;
224.237;233090;
224.236;127339;
225.236;174328;
226.237;468973;
227.237;21617;
226.236;143005;
224.235;321752;
225.235;137503;
226.235;79317;
227.235;480196;
213.234;129527;
213.233;434669;
214.234;121604;
215.234;724267;
214.233;566759;
215.233;41668;
213.232;171692;
213.231;451181;
214.232;43838;
215.232;245940;
214.231;24715;
215.231;705102;
216.234;14709;
217.234;32811;
216.233;903458;
217.233;383112;
218.234;180096;
219.234;54761;
218.233;24874;
219.233;215429;
216.232;275523;
217.232;120420;
216.231;148493;
217.231;44369;
218.232;560546;
219.232;91672;
218.231;340361;
219.231;48323;
213.229;68298;
214.230;231289;
215.230;554769;
214.229;211078;
215.229;71848;
213.228;142872;
214.228;391142;
215.228;394521;
216.230;209474;
217.230;80225;
216.229;186692;
217.229;163426;
218.230;362499;
219.230;184074;
218.229;51009;
219.229;82081;
216.228;44849;
217.228;255732;
218.228;90004;
219.228;226706;
220.234;683740;
220.233;210360;
221.233;54719;
222.234;9407;
223.234;158537;
222.233;148695;
223.233;668551;
220.232;315495;
221.232;362171;
220.231;609791;
221.231;276016;
222.232;83169;
223.232;44888;
223.231;325294;
224.234;170403;
225.234;82225;
224.233;433307;
225.233;160106;
226.234;222503;
227.233;306990;
224.232;433301;
225.232;195360;
224.231;154291;
225.231;237033;
226.232;34839;
227.232;155393;
226.231;101404;
227.231;60163;
220.230;337034;
221.230;420203;
220.229;466931;
221.229;151862;
222.230;90642;
223.230;70430;
222.229;155369;
220.228;373736;
221.228;397870;
222.228;460241;
223.228;89639;
225.230;23274;
224.229;40871;
225.229;138324;
226.230;381899;
227.230;283263;
227.229;20256;
224.228;1010331;
227.228;496934;
233.247;342021;
232.245;217915;
228.244;173670;
234.243;273512;
232.242;149333;
235.244;277079;
241.244;22366;
243.247;3846;
244.245;342450;
247.246;280778;
244.243;523333;
228.241;203996;
229.240;23846;
228.239;414962;
228.238;250548;
229.239;221652;
230.239;138107;
229.238;371980;
230.238;375902;
232.239;1731;
231.238;15725;
234.239;602574;
233.238;90769;
234.238;104775;
228.237;324662;
228.236;26759;
229.237;48457;
230.237;206956;
229.236;286330;
230.236;122627;
230.235;739597;
232.237;144437;
231.236;6161;
232.236;618936;
233.237;29293;
234.237;586424;
233.236;61770;
234.236;38631;
231.235;113296;
232.235;67226;
233.235;45814;
234.235;670836;
237.241;126034;
237.240;562659;
235.239;226591;
235.238;162546;
236.238;30216;
237.238;5966;
238.238;161310;
240.239;302807;
241.239;213208;
240.238;46988;
235.237;26256;
235.236;503339;
236.237;380230;
237.237;294032;
236.236;287166;
237.236;260332;
235.235;351874;
236.235;91695;
237.235;284111;
238.237;255030;
240.237;306984;
241.237;267250;
240.236;328855;
238.235;202310;
239.235;1232;
240.235;22870;
228.234;72975;
228.233;299028;
229.234;106517;
230.234;140596;
229.233;152163;
230.233;294361;
228.232;563058;
228.231;126091;
230.232;155736;
230.231;63467;
232.234;578848;
231.233;280987;
232.233;473951;
234.234;577190;
233.233;15654;
234.233;67573;
231.232;68285;
232.232;124626;
231.231;167554;
233.232;606213;
234.232;381502;
233.231;222935;
234.231;25264;
228.230;203840;
230.230;322071;
232.230;264613;
234.230;89197;
234.229;9762;
231.228;58455;
232.228;411671;
233.228;436939;
235.234;226798;
235.233;50603;
236.234;169553;
237.234;340340;
236.233;416862;
237.233;234613;
235.231;532225;
237.231;306554;
239.233;332737;
240.234;21281;
241.234;648974;
238.232;372638;
239.231;81609;
240.232;116953;
235.229;103430;
236.230;319130;
237.230;201253;
236.228;220014;
237.228;429146;
238.230;127654;
240.230;173343;
241.230;343417;
241.229;619905;
238.228;18762;
244.240;376088;
242.239;110970;
242.238;720423;
243.238;525430;
245.240;10446;
248.241;188113;
245.238;200564;
242.237;533966;
243.237;266532;
244.237;75484;
243.236;322466;
244.236;4324;
242.235;181373;
243.235;290174;
245.237;288327;
246.237;92867;
245.236;484223;
248.236;56739;
245.235;189447;
247.235;274000;
249.240;363847;
251.237;252421;
250.236;85235;
251.236;48468;
249.235;141030;
251.235;186440;
253.237;176430;
252.236;157886;
254.237;153711;
254.236;347673;
255.236;387945;
252.235;432996;
254.235;795277;
242.234;36400;
243.234;183111;
245.234;169805;
246.234;70141;
245.233;37818;
247.234;200660;
248.234;98679;
245.232;263115;
247.232;272954;
248.232;93528;
247.231;56198;
248.231;412202;
243.229;113086;
242.228;179587;
245.230;117878;
247.228;309922;
249.233;283158;
250.232;177764;
251.231;209830;
252.234;37299;
253.234;110223;
255.234;55656;
254.233;481221;
255.233;9294;
252.232;335345;
253.232;204020;
252.231;115698;
251.230;185753;
253.230;31566;
268.249;363143;
256.238;256299;
261.239;578680;
262.239;327196;
261.238;8682;
256.237;118041;
256.236;144660;
257.235;154520;
260.237;83778;
262.236;415867;
259.235;207863;
262.235;329882;
269.239;10689;
263.236;287235;
264.236;242572;
265.236;248495;
265.235;237659;
266.236;10092;
267.236;290420;
266.235;283724;
267.235;39587;
269.235;42228;
256.234;33410;
257.234;219605;
258.234;326188;
257.233;418185;
258.233;60975;
256.232;302672;
257.232;310837;
258.232;80601;
258.231;619540;
260.234;246816;
259.233;684498;
261.234;186505;
262.234;176265;
259.232;85171;
260.232;46163;
260.231;6168;
262.232;522712;
262.231;3311;
259.230;291912;
260.230;456612;
259.229;526658;
259.228;613391;
261.228;369175;
263.234;150090;
263.233;176530;
264.234;163891;
264.233;271912;
265.232;231425;
265.231;37128;
266.233;114427;
267.233;237386;
269.234;134426;
269.233;550960;
267.232;320956;
266.231;96204;
267.231;300542;
269.232;378031;
264.229;289391;
264.228;285478;
266.230;305946;
267.229;41370;
268.230;509549;
268.228;912303;
270.235;106495;
272.235;76992;
274.236;15792;
275.236;98167;
274.235;415217;
277.236;264208;
278.236;520213;
279.236;5713;
277.235;299428;
281.236;229698;
282.236;28872;
281.235;5396;
270.233;297447;
271.233;46653;
271.231;9576;
273.233;7618;
274.231;560360;
272.230;253030;
277.234;530793;
279.234;63147;
280.234;158300;
279.231;152846;
281.234;196831;
282.234;77478;
287.231;411228;
288.232;314447;
288.231;5104;
285.229;281120;
286.230;84874;
286.228;26765;
290.230;430696;
291.229;75753;
288.228;145585;
290.228;43037;
292.234;179646;
292.233;136319;
296.231;288594;
297.232;31517;
294.230;163570;
294.229;498964;
294.228;146224;
295.228;323704;
303.236;128715;
304.237;440234;
303.235;243604;
300.233;161348;
300.231;433798;
304.232;271886;
306.232;239288;
308.231;41624;
307.230;342235;
308.230;6505;
308.229;604989;
310.229;82336;
311.229;22242;
310.228;544744;
311.228;415254;
312.228;482237;
315.251;138810;
314.249;255889;
314.242;266010;
315.242;266528;
326.243;267778;
328.250;210410;
332.247;226937;
327.243;663834;
335.248;38385;
337.248;234426;
336.247;105805;
337.245;143856;
341.245;27070;
334.243;587374;
315.241;6305;
314.240;248306;
313.239;84175;
319.240;112466;
319.231;33204;
314.229;488394;
313.228;92550;
315.228;235414;
317.230;58002;
316.229;12745;
320.232;115198;
322.229;283413;
322.228;203939;
332.241;65054;
339.238;276383;
335.230;166773;
344.242;28158;
349.248;117652;
355.247;8646;
356.244;193536;
21.202;626393;
22.201;115718;
23.201;10868;
25.199;933451;
26.199;120864;
56.223;98193;
56.220;209751;
23.172;521782;
41.171;39734;
58.227;19927;
58.226;577011;
59.226;503254;
57.224;777927;
58.225;12674;
59.225;20795;
59.224;205750;
61.227;139273;
60.226;202093;
62.227;484831;
63.227;320828;
63.226;358902;
61.225;259868;
57.223;339377;
59.223;33230;
59.222;119321;
58.221;478887;
60.223;93501;
60.220;28158;
61.220;229996;
62.220;140597;
64.227;116690;
64.226;217440;
65.227;415806;
64.225;266146;
64.224;325774;
68.226;286411;
69.225;568006;
70.225;220880;
69.224;188825;
64.223;345825;
65.223;217153;
66.222;543394;
64.220;310072;
67.222;349747;
68.222;426698;
67.221;560643;
68.220;154935;
69.221;13124;
70.221;401105;
69.220;92501;
58.219;378100;
59.219;15217;
59.218;104488;
58.217;206654;
59.217;468143;
59.216;329804;
60.219;121582;
61.219;339319;
60.218;89354;
60.217;253827;
61.216;106778;
61.215;520360;
60.214;274171;
61.214;427691;
63.215;411067;
62.214;15727;
63.214;54219;
63.213;180930;
68.218;17209;
70.219;336160;
69.218;217332;
70.217;57853;
64.213;616329;
68.214;345371;
70.215;102223;
69.214;192241;
68.213;518332;
69.213;480422;
72.225;6334;
73.225;26529;
75.227;344901;
77.226;111600;
77.225;290057;
71.223;444013;
73.223;2041;
73.222;272535;
74.222;51507;
77.223;132740;
77.222;343836;
75.220;486833;
76.221;84070;
77.221;91332;
76.220;441379;
79.227;3198;
83.226;409230;
84.226;728965;
82.225;398657;
81.224;368332;
83.225;317412;
83.224;78155;
79.220;351538;
82.222;555994;
83.223;85436;
84.222;242704;
81.220;66959;
71.218;209582;
72.219;228451;
71.216;221593;
73.217;139737;
74.219;207231;
75.219;17965;
75.216;210206;
76.216;301975;
73.214;11662;
75.215;297127;
74.213;451987;
75.213;358850;
79.218;264357;
78.216;230781;
80.217;188681;
81.218;262007;
82.218;377353;
83.219;173508;
84.219;176345;
81.217;235913;
82.217;244222;
81.216;315180;
84.216;36017;
80.214;179063;
80.213;11098;
81.215;573053;
84.215;199590;
81.213;37143;
84.213;214965;
63.212;413401;
64.212;185218;
64.211;55679;
65.212;184199;
66.212;339313;
65.211;13492;
68.212;163874;
69.212;39904;
70.212;204067;
69.210;189765;
70.210;358026;
69.209;230036;
70.209;78808;
68.207;126965;
69.208;220011;
70.207;178101;
69.204;59333;
70.204;242148;
70.203;623972;
73.212;105195;
72.211;216254;
73.211;734634;
73.210;4124;
74.212;175637;
75.212;448780;
75.209;295487;
77.210;234509;
76.209;106908;
71.208;59781;
71.207;36116;
72.208;510644;
73.208;546370;
72.207;165510;
73.207;121476;
71.206;115559;
72.206;300110;
73.206;67148;
74.208;285362;
75.208;482192;
74.207;361546;
75.207;147402;
76.207;527718;
77.207;79310;
74.206;354497;
75.206;271848;
77.206;21170;
79.212;372298;
81.211;75483;
83.212;134407;
83.211;155922;
84.211;275713;
81.210;323334;
83.210;216167;
84.210;164434;
84.209;186137;
79.208;9030;
80.208;140179;
79.207;69126;
80.207;466921;
80.206;35187;
83.208;374696;
83.207;268634;
81.206;333059;
82.206;113187;
83.206;412287;
72.205;161699;
73.205;747642;
73.204;380580;
74.205;264302;
75.205;155717;
74.204;28273;
76.205;244370;
77.205;74396;
76.204;318151;
77.204;35249;
74.203;452841;
75.202;88419;
76.203;401383;
77.203;269565;
76.202;224300;
77.202;519415;
75.201;31460;
75.200;539914;
76.201;64756;
77.201;70084;
76.200;295116;
77.200;3683;
76.199;41844;
77.199;55863;
78.205;268268;
79.205;344734;
80.205;298917;
80.204;242422;
78.203;202961;
78.202;219970;
79.203;158456;
80.203;160734;
79.202;3125;
80.202;186222;
81.205;309246;
82.205;37027;
81.204;165652;
83.205;6323;
81.203;196923;
82.203;253885;
81.202;600584;
78.201;91702;
78.200;319941;
79.201;15241;
80.201;543298;
79.200;226789;
80.200;10540;
78.199;112669;
80.199;6907;
81.201;1002438;
82.201;325559;
81.200;174443;
82.200;135067;
83.201;554763;
83.200;193778;
81.199;110528;
82.199;103380;
83.199;17781;
84.199;155354;
85.226;78146;
86.227;174961;
87.227;160013;
86.226;84085;
85.224;418094;
86.225;354001;
87.225;207487;
87.224;510719;
88.226;355094;
89.226;323759;
91.226;74187;
88.224;20833;
89.224;175242;
91.225;496166;
85.222;685183;
86.222;114482;
87.222;888425;
87.221;427468;
87.220;146121;
89.222;19953;
90.223;476428;
91.223;120013;
91.222;140356;
89.221;70370;
89.220;432566;
90.221;501312;
91.221;270846;
90.220;378717;
91.220;289579;
92.227;420069;
92.226;266516;
92.224;126465;
93.225;782439;
94.224;107943;
95.224;615641;
92.222;479660;
93.222;8466;
94.222;100031;
92.221;621882;
93.221;8626;
94.221;117202;
93.220;140520;
94.220;584096;
95.223;528566;
96.223;280683;
95.222;162451;
96.222;119783;
97.223;88041;
97.222;650652;
95.221;321405;
96.221;515328;
95.220;191186;
96.220;618406;
97.221;302503;
98.221;19471;
97.220;391645;
98.220;246638;
85.219;66189;
86.219;324080;
86.218;156359;
86.217;295062;
87.217;32040;
86.216;314854;
87.216;714591;
88.219;53554;
89.219;439963;
88.218;32681;
89.218;137032;
90.219;212942;
91.219;280821;
90.218;335393;
88.217;87182;
89.217;325695;
88.216;242367;
89.216;214701;
90.217;217699;
91.217;318776;
90.216;52938;
91.216;107286;
85.215;116771;
86.215;316454;
87.215;89148;
86.214;277250;
87.214;81862;
86.213;334989;
87.213;15314;
88.215;474575;
89.215;47105;
88.214;160832;
89.214;169375;
90.215;340486;
91.215;200816;
90.214;103299;
91.214;76533;
88.213;173495;
89.213;46322;
90.213;279811;
91.213;66117;
92.219;61758;
92.218;141212;
93.219;617870;
94.219;254333;
93.218;234605;
94.218;285607;
92.217;281005;
92.216;54797;
93.217;235706;
94.217;112270;
93.216;398989;
94.216;64487;
95.219;64801;
96.219;327166;
95.218;977960;
96.218;9437;
98.219;531616;
97.218;30636;
98.218;353520;
96.217;179145;
95.216;45473;
96.216;246871;
97.217;51148;
98.217;182179;
97.216;253455;
98.216;311936;
92.214;128171;
94.215;57414;
93.214;17398;
94.214;248810;
92.213;248251;
93.213;84025;
94.213;15921;
95.215;357903;
96.215;61436;
95.214;855313;
96.214;399178;
97.215;49714;
98.215;198542;
97.214;49994;
98.214;133788;
95.213;396394;
96.213;168915;
97.213;227839;
98.213;167741;
99.224;92418;
103.226;280081;
105.225;4229;
105.224;478056;
100.222;2651;
101.222;65854;
99.221;51713;
99.220;743676;
100.221;272456;
101.221;230100;
100.220;10604;
101.220;173807;
102.223;365087;
102.222;265343;
103.222;535547;
104.223;166706;
105.223;284753;
104.222;57137;
105.222;80967;
102.221;605600;
103.221;215718;
102.220;322174;
103.220;382733;
104.221;732239;
105.221;283442;
104.220;599897;
105.220;217324;
106.226;1211;
106.224;38928;
107.224;2120;
108.224;764769;
109.224;289641;
111.225;200599;
110.224;58775;
111.224;49643;
112.224;240024;
113.224;82071;
106.223;167344;
107.223;101765;
106.222;167198;
107.222;86293;
108.223;248467;
109.223;77364;
108.222;19753;
109.222;440533;
106.221;499280;
107.221;379974;
106.220;339378;
107.220;260874;
109.221;139372;
111.223;198980;
110.222;338660;
110.221;20587;
111.221;349828;
99.219;5998;
99.218;379981;
100.219;36890;
101.219;95449;
100.218;231824;
101.218;101365;
99.217;317088;
99.216;360882;
100.217;536612;
101.217;205319;
100.216;388179;
101.216;396272;
102.219;351117;
103.219;236156;
102.218;50175;
103.218;157207;
104.219;180071;
105.219;242809;
104.218;159305;
105.218;351170;
102.217;358739;
103.217;3667;
102.216;530970;
103.216;84395;
104.217;19585;
104.216;190793;
105.216;150492;
99.215;508713;
99.214;95182;
100.215;195474;
101.215;135642;
100.214;95817;
101.214;223763;
99.213;299823;
100.213;340095;
101.213;313880;
102.215;169206;
103.215;523155;
102.214;474087;
103.214;812457;
104.215;576414;
104.214;133062;
102.213;272673;
106.219;262126;
106.218;115244;
85.212;16356;
85.211;216236;
86.212;209672;
87.212;42771;
86.211;112613;
85.210;101072;
86.210;52822;
87.210;623533;
86.209;148056;
88.212;332618;
89.212;645158;
88.211;201848;
89.211;86821;
90.212;119729;
91.212;298612;
90.211;568248;
91.211;11713;
88.210;189931;
89.210;346769;
89.209;680683;
90.210;310774;
91.210;421478;
90.209;313935;
91.209;44896;
92.212;187288;
92.211;556471;
93.212;250469;
94.212;658450;
93.211;18708;
94.211;689080;
92.210;27505;
93.210;445567;
96.212;526552;
95.211;228902;
96.211;210248;
97.211;45327;
98.211;363150;
95.210;305054;
96.210;153583;
97.210;571071;
97.209;30178;
98.209;217608;
98.208;41434;
98.207;1728;
91.201;191320;
90.200;9165;
91.200;97967;
91.199;219189;
96.202;704545;
97.202;597749;
98.202;245627;
92.201;156731;
92.200;247454;
93.201;211380;
93.200;55516;
93.199;251840;
99.212;627738;
99.211;256099;
100.212;175087;
101.212;21945;
99.210;380112;
99.209;428020;
99.208;353734;
100.206;388908;
99.202;225310;
100.202;164788;
101.202;55967;
104.205;9287;
105.204;663995;
101.201;101536;
99.199;184740;
102.201;26858;
103.201;277380;
103.200;80246;
104.200;103163;
105.200;228195;
103.199;176312;
106.204;76324;
106.200;161496;
107.199;386776;
108.199;368627;
109.199;164952;
110.199;363500;
111.199;185976;
77.198;41441;
79.198;343336;
80.198;107226;
79.197;414873;
80.197;12487;
81.198;248444;
82.198;100761;
82.197;255081;
83.198;162774;
84.198;178866;
83.197;240321;
84.197;32973;
81.196;406220;
83.196;13727;
84.196;153345;
84.195;522713;
85.198;17042;
87.198;67347;
86.197;86375;
87.197;98831;
85.196;11017;
87.196;239053;
89.198;54437;
88.197;871806;
90.197;491403;
89.195;292768;
90.196;114992;
91.196;259558;
90.195;265201;
88.194;265698;
89.194;227353;
90.194;389620;
91.194;44177;
91.193;623467;
92.198;195365;
92.196;95803;
92.195;553132;
93.195;443199;
94.195;249061;
95.195;66143;
96.195;226617;
97.195;29959;
92.194;90960;
92.193;315954;
93.194;229981;
94.194;116608;
93.193;215297;
94.193;288874;
93.192;643033;
94.192;130131;
95.194;208274;
96.194;54772;
95.193;128501;
95.192;165280;
97.192;64480;
94.191;277588;
95.191;24035;
96.191;3342;
95.190;85463;
95.189;12354;
96.189;183918;
97.189;140695;
98.189;612643;
97.188;31845;
98.188;127373;
103.198;600186;
104.198;5506;
104.197;71188;
99.192;140450;
106.198;58850;
107.198;284089;
